0	0.03
0	0.03
0	0.04
0	0.03
0	0.01
0	0.01
0	0.01
0	0.03
0	0.03
0	0.03
12500	0.06
12500	0.07
12500	0.06
12500	0.06
12500	0.06
12500	0.06
12500	0.06
12500	0.06
12500	0.07
12500	0.06
25000	0.07
25000	0.07
25000	0.07
25000	0.06
25000	0.06
25000	0.06
25000	0.06
25000	0.07
25000	0.06
25000	0.07
37500	0.07
37500	0.09
37500	0.09
37500	0.07
37500	0.07
37500	0.09
37500	0.07
37500	0.07
37500	0.07
37500	0.09
50000	0.09
50000	0.10
50000	0.09
50000	0.09
50000	0.09
50000	0.09
50000	0.09
50000	0.09
50000	0.09
50000	0.09
62500	0.10
62500	0.10
62500	0.10
62500	0.10
62500	0.10
62500	0.09
62500	0.10
62500	0.09
62500	0.10
62500	0.10
75000	0.10
75000	0.10
75000	0.12
75000	0.10
75000	0.12
75000	0.12
75000	0.10
75000	0.10
75000	0.12
75000	0.12
87500	0.12
87500	0.12
87500	0.12
87500	0.10
87500	0.11
87500	0.14
87500	0.14
87500	0.12
87500	0.14
87500	0.12
100000	0.14
100000	0.14
100000	0.14
100000	0.12
100000	0.14
100000	0.14
100000	0.15
100000	0.12
100000	0.14
100000	0.14
112500	0.15
112500	0.15
112500	0.14
112500	0.14
112500	0.14
112500	0.14
112500	0.15
112500	0.15
112500	0.14
112500	0.14
125000	0.15
125000	0.15
125000	0.15
125000	0.15
125000	0.15
125000	0.17
125000	0.15
125000	0.17
125000	0.15
125000	0.15
137500	0.17
137500	0.17
137500	0.17
137500	0.17
137500	0.17
137500	0.17
137500	0.18
137500	0.17
137500	0.17
137500	0.17
150000	0.17
150000	0.18
150000	0.17
150000	0.17
150000	0.17
150000	0.17
150000	0.17
150000	0.17
150000	0.17
150000	0.18
162500	0.20
162500	0.23
162500	0.18
162500	0.18
162500	0.18
162500	0.18
162500	0.20
162500	0.20
162500	0.20
162500	0.18
175000	0.20
175000	0.20
175000	0.20
175000	0.20
175000	0.20
175000	0.21
175000	0.20
175000	0.20
175000	0.20
175000	0.20
187500	0.20
187500	0.20
187500	0.20
187500	0.20
187500	0.20
187500	0.21
187500	0.21
187500	0.21
187500	0.21
187500	0.21
200000	0.22
200000	0.21
200000	0.21
200000	0.23
200000	0.21
200000	0.23
200000	0.23
200000	0.23
200000	0.21
200000	0.21
212500	0.23
212500	0.24
212500	0.25
212500	0.23
212500	0.26
212500	0.23
212500	0.23
212500	0.23
212500	0.25
212500	0.23
225000	0.25
225000	0.25
225000	0.24
225000	0.24
225000	0.25
225000	0.25
225000	0.24
225000	0.24
225000	0.25
225000	0.25
237500	0.26
237500	0.26
237500	0.25
237500	0.24
237500	0.25
237500	0.26
237500	0.25
237500	0.26
237500	0.24
237500	0.24
250000	0.26
250000	0.28
250000	0.28
250000	0.26
250000	0.26
250000	0.26
250000	0.26
250000	0.26
250000	0.26
250000	0.25
262500	0.28
262500	0.28
262500	0.28
262500	0.28
262500	0.28
262500	0.26
262500	0.28
262500	0.28
262500	0.29
262500	0.28
275000	0.29
275000	0.29
275000	0.29
275000	0.29
275000	0.29
275000	0.29
275000	0.29
275000	0.29
275000	0.28
275000	0.29
287500	0.29
287500	0.29
287500	0.31
287500	0.29
287500	0.29
287500	0.29
287500	0.29
287500	0.29
287500	0.29
287500	0.29
300000	0.31
300000	0.31
300000	0.31
300000	0.29
300000	0.31
300000	0.32
300000	0.32
300000	0.31
300000	0.31
300000	0.31
312500	0.32
312500	0.32
312500	0.32
312500	0.32
312500	0.32
312500	0.32
312500	0.32
312500	0.32
312500	0.31
312500	0.32
325000	0.32
325000	0.32
325000	0.32
325000	0.34
325000	0.32
325000	0.32
325000	0.32
325000	0.32
325000	0.34
325000	0.34
337500	0.35
337500	0.34
337500	0.35
337500	0.34
337500	0.34
337500	0.32
337500	0.35
337500	0.35
337500	0.34
337500	0.34
350000	0.36
350000	0.36
350000	0.35
350000	0.35
350000	0.35
350000	0.35
350000	0.37
350000	0.35
350000	0.36
350000	0.35
362500	0.35
362500	0.37
362500	0.35
362500	0.37
362500	0.37
362500	0.37
362500	0.37
362500	0.37
362500	0.37
362500	0.35
375000	0.37
375000	0.39
375000	0.37
375000	0.37
375000	0.37
375000	0.39
375000	0.39
375000	0.37
375000	0.39
375000	0.37
387500	0.39
387500	0.39
387500	0.39
387500	0.38
387500	0.40
387500	0.39
387500	0.39
387500	0.37
387500	0.39
387500	0.39
400000	0.39
400000	0.40
400000	0.40
400000	0.40
400000	0.40
400000	0.40
400000	0.40
400000	0.40
400000	0.40
400000	0.42
412500	0.40
412500	0.40
412500	0.40
412500	0.40
412500	0.42
412500	0.42
412500	0.40
412500	0.42
412500	0.43
412500	0.43
425000	0.42
425000	0.42
425000	0.42
425000	0.45
425000	0.42
425000	0.43
425000	0.43
425000	0.42
425000	0.43
425000	0.40
437500	0.43
437500	0.43
437500	0.43
437500	0.45
437500	0.44
437500	0.43
437500	0.43
437500	0.43
437500	0.45
437500	0.43
450000	0.43
450000	0.45
450000	0.45
450000	0.45
450000	0.45
450000	0.45
450000	0.43
450000	0.45
450000	0.45
450000	0.42
462500	0.43
462500	0.48
462500	0.45
462500	0.45
462500	0.45
462500	0.45
462500	0.45
462500	0.45
462500	0.45
462500	0.45
475000	0.48
475000	0.46
475000	0.48
475000	0.45
475000	0.45
475000	0.46
475000	0.46
475000	0.46
475000	0.46
475000	0.46
487500	0.48
487500	0.46
487500	0.46
487500	0.46
487500	0.46
487500	0.46
487500	0.46
487500	0.48
487500	0.48
487500	0.48
500000	0.48
500000	0.48
500000	0.48
500000	0.51
500000	0.49
500000	0.48
500000	0.48
500000	0.48
500000	0.48
500000	0.48
512500	0.49
512500	0.49
512500	0.49
512500	0.50
512500	0.50
512500	0.49
512500	0.50
512500	0.48
512500	0.51
512500	0.50
525000	0.51
525000	0.50
525000	0.51
525000	0.49
525000	0.51
525000	0.51
525000	0.52
525000	0.51
525000	0.49
525000	0.51
537500	0.53
537500	0.56
537500	0.53
537500	0.53
537500	0.51
537500	0.51
537500	0.51
537500	0.53
537500	0.51
537500	0.51
550000	0.53
550000	0.53
550000	0.54
550000	0.54
550000	0.53
550000	0.54
550000	0.54
550000	0.53
550000	0.53
550000	0.53
562500	0.54
562500	0.54
562500	0.54
562500	0.56
562500	0.53
562500	0.54
562500	0.54
562500	0.54
562500	0.54
562500	0.54
575000	0.56
575000	0.56
575000	0.57
575000	0.56
575000	0.55
575000	0.56
575000	0.54
575000	0.56
575000	0.56
575000	0.54
587500	0.57
587500	0.56
587500	0.57
587500	0.57
587500	0.56
587500	0.57
587500	0.56
587500	0.56
587500	0.56
587500	0.57
600000	0.57
600000	0.57
600000	0.57
600000	0.58
600000	0.57
600000	0.57
600000	0.59
600000	0.55
600000	0.57
600000	0.57
612500	0.61
612500	0.59
612500	0.57
612500	0.59
612500	0.59
612500	0.59
612500	0.59
612500	0.59
612500	0.57
612500	0.59
625000	0.60
625000	0.60
625000	0.59
625000	0.59
625000	0.59
625000	0.60
625000	0.61
625000	0.60
625000	0.60
625000	0.60
637500	0.60
637500	0.64
637500	0.62
637500	0.62
637500	0.60
637500	0.60
637500	0.62
637500	0.62
637500	0.60
637500	0.60
650000	0.63
650000	0.62
650000	0.62
650000	0.62
650000	0.62
650000	0.62
650000	0.62
650000	0.62
650000	0.62
650000	0.62
662500	0.64
662500	0.67
662500	0.64
662500	0.67
662500	0.62
662500	0.62
662500	0.64
662500	0.62
662500	0.65
662500	0.64
675000	0.67
675000	0.65
675000	0.65
675000	0.64
675000	0.65
675000	0.65
675000	0.65
675000	0.64
675000	0.65
675000	0.65
687500	0.67
687500	0.65
687500	0.67
687500	0.65
687500	0.64
687500	0.69
687500	0.64
687500	0.65
687500	0.67
687500	0.65
700000	0.67
700000	0.67
700000	0.67
700000	0.67
700000	0.65
700000	0.65
700000	0.67
700000	0.67
700000	0.67
700000	0.67
712500	0.68
712500	0.70
712500	0.67
712500	0.67
712500	0.68
712500	0.68
712500	0.68
712500	0.68
712500	0.68
712500	0.68
725000	0.72
725000	0.70
725000	0.70
725000	0.68
725000	0.68
725000	0.70
725000	0.70
725000	0.68
725000	0.70
725000	0.70
737500	0.70
737500	0.71
737500	0.71
737500	0.70
737500	0.70
737500	0.70
737500	0.70
737500	0.71
737500	0.71
737500	0.71
750000	0.71
750000	0.71
750000	0.71
750000	0.73
750000	0.71
750000	0.73
750000	0.70
750000	0.71
750000	0.72
750000	0.71
762500	0.71
762500	0.73
762500	0.73
762500	0.73
762500	0.73
762500	0.73
762500	0.74
762500	0.71
762500	0.73
762500	0.73
775000	0.74
775000	0.73
775000	0.75
775000	0.74
775000	0.73
775000	0.73
775000	0.73
775000	0.73
775000	0.73
775000	0.71
787500	0.75
787500	0.76
787500	0.75
787500	0.76
787500	0.75
787500	0.75
787500	0.76
787500	0.75
787500	0.73
787500	0.74
800000	0.78
800000	0.76
800000	0.76
800000	0.75
800000	0.75
800000	0.74
800000	0.76
800000	0.75
800000	0.76
800000	0.76
812500	0.78
812500	0.82
812500	0.76
812500	0.76
812500	0.76
812500	0.78
812500	0.78
812500	0.78
812500	0.78
812500	0.76
825000	0.79
825000	0.79
825000	0.78
825000	0.79
825000	0.78
825000	0.79
825000	0.79
825000	0.79
825000	0.78
825000	0.76
837500	0.79
837500	0.81
837500	0.79
837500	0.79
837500	0.78
837500	0.78
837500	0.81
837500	0.79
837500	0.78
837500	0.78
850000	0.82
850000	0.81
850000	0.82
850000	0.81
850000	0.81
850000	0.81
850000	0.79
850000	0.79
850000	0.79
850000	0.81
862500	0.84
862500	0.80
862500	0.82
862500	0.82
862500	0.82
862500	0.82
862500	0.82
862500	0.82
862500	0.81
862500	0.81
875000	0.84
875000	0.82
875000	0.84
875000	0.84
875000	0.84
875000	0.81
875000	0.82
875000	0.85
875000	0.85
875000	0.84
887500	0.84
887500	0.84
887500	0.82
887500	0.82
887500	0.84
887500	0.85
887500	0.84
887500	0.84
887500	0.84
887500	0.84
900000	0.85
900000	0.85
900000	0.85
900000	0.87
900000	0.85
900000	0.86
900000	0.85
900000	0.84
900000	0.93
900000	0.87
912500	0.90
912500	0.90
912500	0.87
912500	0.84
912500	0.85
912500	0.85
912500	0.84
912500	0.87
912500	0.86
912500	0.84
925000	0.85
925000	0.89
925000	0.85
925000	0.85
925000	0.89
925000	0.87
925000	0.89
925000	0.84
925000	0.86
937500	0.92
937500	0.95
937500	0.93
937500	0.89
937500	0.89
937500	0.87
937500	0.84
937500	0.90
937500	0.89
937500	0.85
950000	0.90
950000	0.90
950000	0.87
950000	0.91
950000	0.89
950000	0.91
950000	0.87
950000	0.89
950000	0.89
950000	0.89
962500	0.90
962500	0.89
